Datetime,Temp.din5,EC.din5
7/14/18 9:00,3.61,11.3
7/14/18 9:15,3.72,11.3
7/14/18 9:30,3.91,11.2
7/14/18 9:45,4.12,11.1
7/14/18 10:00,4.44,11.2
7/14/18 10:15,4.73,11.3
7/14/18 10:30,5.03,11.2
7/14/18 10:45,5.4,11
7/14/18 11:00,5.75,11.3
7/14/18 11:15,6.05,11.2
7/14/18 11:30,6.28,11.1
7/14/18 11:45,6.43,11
7/14/18 12:00,6.62,11.1
7/14/18 12:15,6.79,11.1
7/14/18 12:30,6.93,11
7/14/18 12:45,7.07,11.1
7/14/18 13:00,7.07,11.1
7/14/18 13:15,7.07,11.3
7/14/18 13:30,7.1,11.3
7/14/18 13:45,7.08,11.3
7/14/18 14:00,7.06,11.3
7/14/18 14:15,7.04,11.3
7/14/18 14:30,7.05,11.3
7/14/18 14:45,7.07,11.3
7/14/18 15:00,7.07,11.3
7/14/18 15:15,7.01,11.6
7/14/18 15:30,7.03,11.8
7/14/18 15:45,7.08,11.8
7/14/18 16:00,7.15,11.9
7/14/18 16:15,7.25,11.6
7/14/18 16:30,7.27,11.5
7/14/18 16:45,7.29,11.5
7/14/18 17:00,7.28,11.5
7/14/18 17:15,7.21,11.6
7/14/18 17:30,7.15,11.4
7/14/18 17:45,7.1,11.4
7/14/18 18:00,7,11.6
7/14/18 18:15,6.9,11.5
7/14/18 18:30,6.76,11.4
7/14/18 18:45,6.61,11.5
7/14/18 19:00,6.43,11.5
7/14/18 19:15,6.33,11.4
7/14/18 19:30,6.21,11.6
7/14/18 19:45,6.1,11.5
7/14/18 20:00,5.98,11.5
7/14/18 20:15,5.87,11.4
7/14/18 20:30,5.74,11.3
7/14/18 20:45,5.63,11.5
7/14/18 21:00,5.49,11.5
7/14/18 21:15,5.37,11.5
7/14/18 21:30,5.26,11.6
7/14/18 21:45,5.17,11.6
7/14/18 22:00,5.02,11.7
7/14/18 22:15,4.96,11.7
7/14/18 22:30,4.9,13.4
7/14/18 22:45,4.81,11.7
7/14/18 23:00,4.73,11.6
7/14/18 23:15,4.68,11.8
7/14/18 23:30,4.54,11.7
7/14/18 23:45,4.48,11.5
7/15/18 0:00,4.4,11.5
7/15/18 0:15,4.34,11.6
7/15/18 0:30,4.32,11.4
7/15/18 0:45,4.25,11.6
7/15/18 1:00,4.2,11.6
7/15/18 1:15,4.17,11.8
7/15/18 1:30,4.1,12
7/15/18 1:45,4.07,12.3
7/15/18 2:00,4.02,11.5
7/15/18 2:15,3.96,11.5
7/15/18 2:30,3.91,11.5
7/15/18 2:45,3.9,11.6
7/15/18 3:00,3.85,11.6
7/15/18 3:15,3.81,11.6
7/15/18 3:30,3.77,11.6
7/15/18 3:45,3.74,11.6
7/15/18 4:00,3.68,11.5
7/15/18 4:15,3.67,11.5
7/15/18 4:30,3.62,13
7/15/18 4:45,3.61,11.5
7/15/18 5:00,3.57,11.8
7/15/18 5:15,3.53,11.5
7/15/18 5:30,3.51,11.5
7/15/18 5:45,3.51,11.3
7/15/18 6:00,3.5,11.5
7/15/18 6:15,3.49,11.4
7/15/18 6:30,3.48,11.5
7/15/18 6:45,3.44,11.9
7/15/18 7:00,3.41,11.6
7/15/18 7:15,3.36,11.6
7/15/18 7:30,3.34,11.4
7/15/18 7:45,3.29,11.4
7/15/18 8:00,3.3,11.4
7/15/18 8:15,3.35,11.4
7/15/18 8:30,3.46,11.4
7/15/18 8:45,3.62,11.3
7/15/18 9:00,3.77,11.3
7/15/18 9:15,3.91,11.2
7/15/18 9:30,4.09,11.1
7/15/18 9:45,4.4,11.2
7/15/18 10:00,4.74,11.3
7/15/18 10:15,5.05,11.3
7/15/18 10:30,5.45,11.2
7/15/18 10:45,5.72,11.3
7/15/18 11:00,6.08,11.2
7/15/18 11:15,6.38,11.2
7/15/18 11:30,6.7,11.1
7/15/18 11:45,7.01,11.2
7/15/18 12:00,7.36,11.1
7/15/18 12:15,7.69,11.1
7/15/18 12:30,7.96,11
7/15/18 12:45,8.22,10.9
7/15/18 13:00,8.55,11.1
7/15/18 13:15,8.83,11.1
7/15/18 13:30,9.13,11.1
7/15/18 13:45,9.36,11.2
7/15/18 14:00,9.55,11.1
7/15/18 14:15,9.76,11.1
7/15/18 14:30,9.99,11.1
7/15/18 14:45,10.11,11.1
7/15/18 15:00,10.21,11.2
7/15/18 15:15,10.32,11.2
7/15/18 15:30,10.4,11.2
7/15/18 15:45,10.42,11.2
7/15/18 16:00,10.4,11.3
7/15/18 16:15,10.27,11.2
7/15/18 16:30,10.14,11.2
7/15/18 16:45,9.99,11.3
7/15/18 17:00,9.78,11.2
7/15/18 17:15,9.62,11.1
7/15/18 17:30,9.49,11.2
7/15/18 17:45,9.29,11.2
7/15/18 18:00,9.03,11.1
7/15/18 18:15,8.64,11.1
7/15/18 18:30,8.27,11.2
7/15/18 18:45,8.01,11.2
7/15/18 19:00,7.69,11
7/15/18 19:15,7.4,11
7/15/18 19:30,7.15,11
7/15/18 19:45,7,11
7/15/18 20:00,6.8,11.1
7/15/18 20:15,6.7,11.1
7/15/18 20:30,6.52,11
7/15/18 20:45,6.31,10.9
7/15/18 21:00,6.16,11.1
7/15/18 21:15,5.95,11.2
7/15/18 21:30,5.77,11.3
7/15/18 21:45,5.61,11.1
7/15/18 22:00,5.46,11.2
7/15/18 22:15,5.35,11.1
7/15/18 22:30,5.24,11.1
7/15/18 22:45,5.15,11.1
7/15/18 23:00,5.07,11.2
7/15/18 23:15,4.98,11.2
7/15/18 23:30,4.89,11.1
7/15/18 23:45,4.81,11.2
7/16/18 0:00,4.74,11.1
7/16/18 0:15,4.67,11
7/16/18 0:30,4.6,11
7/16/18 0:45,4.55,11
7/16/18 1:00,4.51,10.8
7/16/18 1:15,4.46,10.9
7/16/18 1:30,4.42,10.9
7/16/18 1:45,4.39,10.9
7/16/18 2:00,4.34,10.9
7/16/18 2:15,4.32,10.9
7/16/18 2:30,4.28,10.9
7/16/18 2:45,4.25,10.8
7/16/18 3:00,4.23,10.9
7/16/18 3:15,4.23,10.9
7/16/18 3:30,4.2,10.9
7/16/18 3:45,4.19,10.9
7/16/18 4:00,4.17,10.8
7/16/18 4:15,4.16,11
7/16/18 4:30,4.14,10.8
7/16/18 4:45,4.16,11
7/16/18 5:00,4.14,10.8
7/16/18 5:15,4.13,10.8
7/16/18 5:30,4.12,11
7/16/18 5:45,4.12,11
7/16/18 6:00,4.12,11
7/16/18 6:15,4.1,10.8
7/16/18 6:30,4.1,11
7/16/18 6:45,4.09,10.8
7/16/18 7:00,4.09,10.8
7/16/18 7:15,4.09,10.6
7/16/18 7:30,4.12,10.8
7/16/18 7:45,4.14,10.8
7/16/18 8:00,4.2,10.8
7/16/18 8:15,4.24,10.6
7/16/18 8:30,4.32,10.6
7/16/18 8:45,4.41,10.7
7/16/18 9:00,4.49,10.8
7/16/18 9:15,4.6,10.6
7/16/18 9:30,4.76,10.6
7/16/18 9:45,4.93,10.7
7/16/18 10:00,5.09,10.7
7/16/18 10:15,5.25,10.8
7/16/18 10:30,5.39,10.7
7/16/18 10:45,5.57,10.7
7/16/18 11:00,5.67,10.6
7/16/18 11:15,5.73,10.8
7/16/18 11:30,5.72,10.8
7/16/18 11:45,5.67,11
7/16/18 12:00,5.67,10.8
7/16/18 12:15,5.82,10.9
7/16/18 12:30,6.09,10.8
7/16/18 12:45,6.38,10.6
7/16/18 13:00,6.73,10.6
7/16/18 13:15,7.08,10.8
7/16/18 13:30,7.42,10.4
7/16/18 13:45,7.8,10.5
7/16/18 14:00,8.19,10.5
7/16/18 14:15,8.55,10.4
7/16/18 14:30,8.85,10.5
7/16/18 14:45,9.15,10.5
7/16/18 15:00,9.39,10.6
7/16/18 15:15,9.53,10.6
7/16/18 15:30,9.53,10.4
7/16/18 15:45,9.49,10.4
7/16/18 16:00,9.43,10.4
7/16/18 16:15,9.35,10.5
7/16/18 16:30,9.27,10.5
7/16/18 16:45,9.18,10.5
7/16/18 17:00,9.09,10.5
7/16/18 17:15,9.01,10.6
7/16/18 17:30,8.93,10.6
7/16/18 17:45,8.8,10.6
7/16/18 18:00,8.67,10.5
7/16/18 18:15,8.5,10.6
7/16/18 18:30,8.25,10.6
7/16/18 18:45,8.03,10.6
7/16/18 19:00,7.74,10.6
7/16/18 19:15,7.47,10.7
7/16/18 19:30,7.25,10.6
7/16/18 19:45,7.05,10.7
7/16/18 20:00,6.87,10.6
7/16/18 20:15,6.73,10.8
7/16/18 20:30,6.59,10.7
7/16/18 20:45,6.47,10.7
7/16/18 21:00,6.33,10.6
7/16/18 21:15,6.17,10.8
7/16/18 21:30,6.03,10.7
7/16/18 21:45,5.87,10.9
7/16/18 22:00,5.75,10.8
7/16/18 22:15,5.65,10.8
7/16/18 22:30,5.53,10.7
7/16/18 22:45,5.43,10.7
7/16/18 23:00,5.32,10.7
7/16/18 23:15,5.16,10.6
7/16/18 23:30,5.04,10.8
7/16/18 23:45,4.95,10.9
7/17/18 0:00,4.86,10.6
7/17/18 0:15,4.76,10.8
7/17/18 0:30,4.68,10.6
7/17/18 0:45,4.63,10.6
7/17/18 1:00,4.56,10.8
7/17/18 1:15,4.55,11
7/17/18 1:30,4.53,10.7
7/17/18 1:45,4.52,11
7/17/18 2:00,4.44,10.7
7/17/18 2:15,4.34,10.6
7/17/18 2:30,4.31,10.6
7/17/18 2:45,4.28,10.6
7/17/18 3:00,4.24,10.8
7/17/18 3:15,4.2,10.6
7/17/18 3:30,4.18,10.6
7/17/18 3:45,4.18,10.6
7/17/18 4:00,4.16,10.6
7/17/18 4:15,4.14,10.6
7/17/18 4:30,4.13,10.6
7/17/18 4:45,4.12,10.6
7/17/18 5:00,4.12,10.6
7/17/18 5:15,4.12,10.5
7/17/18 5:30,4.1,10.6
7/17/18 5:45,4.11,11.1
7/17/18 6:00,4.16,11
7/17/18 6:15,4.17,10.6
7/17/18 6:30,4.2,10.6
7/17/18 6:45,4.21,10.4
7/17/18 7:00,4.23,10.4
7/17/18 7:15,4.24,10.4
7/17/18 7:30,4.27,10.6
7/17/18 7:45,4.3,11.1
7/17/18 8:00,4.32,10.6
7/17/18 8:15,4.35,10.6
7/17/18 8:30,4.44,10.5
7/17/18 8:45,4.59,10.5
7/17/18 9:00,4.69,10.5
7/17/18 9:15,4.76,10.4
7/17/18 9:30,4.84,10.4
7/17/18 9:45,4.96,10.4
7/17/18 10:00,5.09,10.2
7/17/18 10:15,5.22,10.5
7/17/18 10:30,5.31,10.4
7/17/18 10:45,5.36,10.4
7/17/18 11:00,5.38,10.4
7/17/18 11:15,5.44,10.7
7/17/18 11:30,5.57,10.3
7/17/18 11:45,5.77,10.6
7/17/18 12:00,6.05,10.4
7/17/18 12:15,6.41,10.7
7/17/18 12:30,6.75,10.2
7/17/18 12:45,7.14,10.5
7/17/18 13:00,7.54,10.5
7/17/18 13:15,7.88,10.6
7/17/18 13:30,8.2,10.5
7/17/18 13:45,8.43,10.4
7/17/18 14:00,8.69,10.4
7/17/18 14:15,8.9,10.6
7/17/18 14:30,9.06,10.7
7/17/18 14:45,9.17,10.4
7/17/18 15:00,9.23,10.5
7/17/18 15:15,9.32,10.5
7/17/18 15:30,9.37,10.5
7/17/18 15:45,9.34,10.5
7/17/18 16:00,9.28,10.3
7/17/18 16:15,9.16,10.5
7/17/18 16:30,8.95,10.6
7/17/18 16:45,8.67,11.4
7/17/18 17:00,8.39,11
7/17/18 17:15,8.13,10.8
7/17/18 17:30,7.96,10.9
7/17/18 17:45,7.85,10.8
7/17/18 18:00,7.76,10.6
7/17/18 18:15,7.66,10.7
7/17/18 18:30,7.54,10.4
7/17/18 18:45,7.4,11
7/17/18 19:00,7.21,11
7/17/18 19:15,6.96,10.4
7/17/18 19:30,6.73,10.5
7/17/18 19:45,6.51,10.5
7/17/18 20:00,6.35,10.6
7/17/18 20:15,6.21,10.5
7/17/18 20:30,6.07,10.4
7/17/18 20:45,5.92,10.6
7/17/18 21:00,5.78,10.6
7/17/18 21:15,5.65,10.5
7/17/18 21:30,5.51,10.5
7/17/18 21:45,5.39,10.6
7/17/18 22:00,5.25,10.6
7/17/18 22:15,5.14,10.5
7/17/18 22:30,5.03,10.5
7/17/18 22:45,4.93,10.5
7/17/18 23:00,4.86,10.6
7/17/18 23:15,4.79,10.6
7/17/18 23:30,4.72,10.8
7/17/18 23:45,4.62,10.5
7/18/18 0:00,4.55,11
7/18/18 0:15,4.49,10.8
7/18/18 0:30,4.45,10.7
7/18/18 0:45,4.39,11
7/18/18 1:00,4.33,10.6
7/18/18 1:15,4.28,10.6
7/18/18 1:30,4.24,10.6
7/18/18 1:45,4.19,10.6
7/18/18 2:00,4.14,10.5
7/18/18 2:15,4.12,10.5
7/18/18 2:30,4.07,10.6
7/18/18 2:45,4.06,10.8
7/18/18 3:00,4.04,10.7
7/18/18 3:15,4.02,10.7
7/18/18 3:30,4,10.3
7/18/18 3:45,3.97,10.3
7/18/18 4:00,3.95,10.3
7/18/18 4:15,3.95,10.3
7/18/18 4:30,3.93,10.4
7/18/18 4:45,3.91,10.4
7/18/18 5:00,3.9,10.4
7/18/18 5:15,3.88,10.4
7/18/18 5:30,3.86,10.4
7/18/18 5:45,3.85,10.4
7/18/18 6:00,3.83,10.4
7/18/18 6:15,3.84,10.4
7/18/18 6:30,3.81,10.4
7/18/18 6:45,3.82,10.4
7/18/18 7:00,3.78,10.9
7/18/18 7:15,3.78,10.4
7/18/18 7:30,3.77,10.4
7/18/18 7:45,3.78,10.4
7/18/18 8:00,3.77,10.4
7/18/18 8:15,3.78,10.6
7/18/18 8:30,3.86,10.4
7/18/18 8:45,3.99,10.3
7/18/18 9:00,4.12,10.3
7/18/18 9:15,4.25,10.3
7/18/18 9:30,4.46,10.2
7/18/18 9:45,4.68,10.3
7/18/18 10:00,4.9,12.9
7/18/18 10:15,5.12,10.3
7/18/18 10:30,5.37,10.2
7/18/18 10:45,5.63,10.2
7/18/18 11:00,5.88,10.3
7/18/18 11:15,6.15,10.3
7/18/18 11:30,6.4,10.3
7/18/18 11:45,6.62,10.2
7/18/18 12:00,6.87,10.1
7/18/18 12:15,7.14,10.2
7/18/18 12:30,7.4,10.3
7/18/18 12:45,7.69,10.3
7/18/18 13:00,7.97,10.1
7/18/18 13:15,8.2,10.2
7/18/18 13:30,8.44,10.4
7/18/18 13:45,8.64,10.4
7/18/18 14:00,8.79,10.2
7/18/18 14:15,8.96,10.3
7/18/18 14:30,9.08,10.3
7/18/18 14:45,9.18,10.2
7/18/18 15:00,9.34,10.5
7/18/18 15:15,9.43,10.4
7/18/18 15:30,9.51,10.1
7/18/18 15:45,9.53,10.7
7/18/18 16:00,9.5,10.4
7/18/18 16:15,9.52,10.3
7/18/18 16:30,9.49,10.3
7/18/18 16:45,9.41,10.2
7/18/18 17:00,9.31,10.2
7/18/18 17:15,9.16,10.2
7/18/18 17:30,9.01,10.3
7/18/18 17:45,8.83,10.5
7/18/18 18:00,8.65,10.2
7/18/18 18:15,8.44,10.1
7/18/18 18:30,8.23,10.2
7/18/18 18:45,7.98,10.3
7/18/18 19:00,7.69,10.2
7/18/18 19:15,7.41,10.4
7/18/18 19:30,7.22,10.5
7/18/18 19:45,7.1,10.2
7/18/18 20:00,6.96,10.3
7/18/18 20:15,6.82,10.1
7/18/18 20:30,6.66,10.2
7/18/18 20:45,6.51,10.4
7/18/18 21:00,6.35,10.3
7/18/18 21:15,6.17,10.2
7/18/18 21:30,6.01,10.4
7/18/18 21:45,5.85,10.4
7/18/18 22:00,5.72,10.3
7/18/18 22:15,5.58,10.3
7/18/18 22:30,5.42,10.4
7/18/18 22:45,5.28,10.4
7/18/18 23:00,5.17,10.6
7/18/18 23:15,5.07,10.5
7/18/18 23:30,4.97,10.7
7/18/18 23:45,4.93,10.4
7/19/18 0:00,4.87,10.4
7/19/18 0:15,4.81,10.4
7/19/18 0:30,4.75,10.3
7/19/18 0:45,4.72,10.3
7/19/18 1:00,4.69,10.3
7/19/18 1:15,4.66,10.5
7/19/18 1:30,4.65,10.3
7/19/18 1:45,4.61,10.1
7/19/18 2:00,4.54,10.2
7/19/18 2:15,4.51,10.2
7/19/18 2:30,4.48,10.2
7/19/18 2:45,4.46,10.2
7/19/18 3:00,4.42,10.2
7/19/18 3:15,4.4,10.2
7/19/18 3:30,4.39,10.2
7/19/18 3:45,4.33,10.2
7/19/18 4:00,4.28,10.2
7/19/18 4:15,4.24,10.3
7/19/18 4:30,4.2,10.3
7/19/18 4:45,4.17,10.3
7/19/18 5:00,4.14,10.3
7/19/18 5:15,4.12,10.3
7/19/18 5:30,4.05,10.3
7/19/18 5:45,4,10.3
7/19/18 6:00,3.95,10.3
7/19/18 6:15,3.88,10.4
7/19/18 6:30,3.84,10.4
7/19/18 6:45,3.79,10.4
7/19/18 7:00,3.77,10.4
7/19/18 7:15,3.76,10.4
7/19/18 7:30,3.74,10.4
7/19/18 7:45,3.72,10.4
7/19/18 8:00,3.72,10.4
7/19/18 8:15,3.74,10.4
7/19/18 8:30,3.85,10.4
7/19/18 8:45,3.99,10.3
7/19/18 9:00,4.12,10.3
7/19/18 9:15,4.24,10.3
7/19/18 9:30,4.4,10.2
7/19/18 9:45,4.63,10.3
7/19/18 10:00,4.87,10.2
7/19/18 10:15,5.11,10.3
7/19/18 10:30,5.35,10.3
7/19/18 10:45,5.59,10.2
7/19/18 11:00,5.85,10.1
7/19/18 11:15,6.14,10.2
7/19/18 11:30,6.38,10.3
7/19/18 11:45,6.69,10.2
7/19/18 12:00,6.94,10.1
7/19/18 12:15,7.17,10.3
7/19/18 12:30,7.41,10.3
7/19/18 12:45,7.69,10.3
7/19/18 13:00,7.99,10.1
7/19/18 13:15,8.26,10.3
7/19/18 13:30,8.54,10.3
7/19/18 13:45,8.73,10.2
7/19/18 14:00,8.9,10.3
7/19/18 14:15,9.13,10.2
7/19/18 14:30,9.29,10.3
7/19/18 14:45,9.39,10.3
7/19/18 15:00,9.51,10.3
7/19/18 15:15,9.62,10.4
7/19/18 15:30,9.66,10.4
7/19/18 15:45,9.67,10.4
7/19/18 16:00,9.69,10.4
7/19/18 16:15,9.67,10.4
7/19/18 16:30,9.62,10.4
7/19/18 16:45,9.57,10.4
7/19/18 17:00,9.48,10.4
7/19/18 17:15,9.35,10.5
7/19/18 17:30,9.21,10.4
7/19/18 17:45,9.06,10.4
7/19/18 18:00,8.87,10.3
7/19/18 18:15,8.66,10.4
7/19/18 18:30,8.43,10.4
7/19/18 18:45,8.17,10.5
7/19/18 19:00,7.82,10.5
7/19/18 19:15,7.49,10.4
7/19/18 19:30,7.22,10.5
7/19/18 19:45,6.99,10.4
7/19/18 20:00,6.85,10.6
7/19/18 20:15,6.66,10.5
7/19/18 20:30,6.45,10.2
7/19/18 20:45,6.19,10.5
7/19/18 21:00,5.93,10.6
7/19/18 21:15,5.72,10.3
7/19/18 21:30,5.53,10.7
7/19/18 21:45,5.36,10.6
7/19/18 22:00,5.19,11.1
7/19/18 22:15,5.04,11
7/19/18 22:30,4.91,11
7/19/18 22:45,4.79,10.9
7/19/18 23:00,4.69,10.9
7/19/18 23:15,4.58,11
7/19/18 23:30,4.45,11
7/19/18 23:45,4.35,11.1
7/20/18 0:00,4.27,11.1
7/20/18 0:15,4.24,11.1
7/20/18 0:30,4.16,11
7/20/18 0:45,4.1,10.8
7/20/18 1:00,4.07,10.8
7/20/18 1:15,4.05,10.8
7/20/18 1:30,4.02,10.8
7/20/18 1:45,3.99,10.8
7/20/18 2:00,3.99,10.8
7/20/18 2:15,3.98,10.8
7/20/18 2:30,3.98,10.8
7/20/18 2:45,3.98,10.8
7/20/18 3:00,3.98,10.8
7/20/18 3:15,3.98,10.8
7/20/18 3:30,3.97,10.8
7/20/18 3:45,3.98,10.8
7/20/18 4:00,3.97,10.8
7/20/18 4:15,3.96,10.9
7/20/18 4:30,3.93,10.9
7/20/18 4:45,3.95,10.9
7/20/18 5:00,3.93,10.9
7/20/18 5:15,3.92,10.9
7/20/18 5:30,3.91,10.9
7/20/18 5:45,3.92,11.5
7/20/18 6:00,3.92,10.9
7/20/18 6:15,3.93,11
7/20/18 6:30,3.93,11
7/20/18 6:45,3.96,11
7/20/18 7:00,3.98,10.8
7/20/18 7:15,4,11
7/20/18 7:30,4.05,10.8
7/20/18 7:45,4.09,10.8
7/20/18 8:00,4.12,10.8
7/20/18 8:15,4.17,10.8
7/20/18 8:30,4.24,10.8
7/20/18 8:45,4.35,10.9
7/20/18 9:00,4.47,10.9
7/20/18 9:15,4.61,10.8
7/20/18 9:30,4.74,10.8
7/20/18 9:45,4.91,10.7
7/20/18 10:00,5.12,10.8
7/20/18 10:15,5.37,10.7
7/20/18 10:30,5.59,10.7
7/20/18 10:45,5.82,10.8
7/20/18 11:00,6.1,10.7
7/20/18 11:15,6.44,10.7
7/20/18 11:30,6.77,10.6
7/20/18 11:45,7.1,10.7
7/20/18 12:00,7.36,10.8
7/20/18 12:15,7.61,10.7
7/20/18 12:30,7.87,10.8
7/20/18 12:45,8.22,10.8
7/20/18 13:00,8.55,10.7
7/20/18 13:15,8.89,10.7
7/20/18 13:30,9.21,10.8
7/20/18 13:45,9.42,10.7
7/20/18 14:00,9.63,10.7
7/20/18 14:15,9.72,10.8
7/20/18 14:30,9.85,10.8
7/20/18 14:45,10,10.9
7/20/18 15:00,10.16,10.8
7/20/18 15:15,10.26,10.9
7/20/18 15:30,10.32,10.8
7/20/18 15:45,10.36,10.9
7/20/18 16:00,10.37,10.9
7/20/18 16:15,10.34,10.9
7/20/18 16:30,10.28,10.9
7/20/18 16:45,10.2,10.9
7/20/18 17:00,10.08,11
7/20/18 17:15,9.95,10.9
7/20/18 17:30,9.8,10.9
7/20/18 17:45,9.63,10.8
7/20/18 18:00,9.41,10.7
7/20/18 18:15,9.2,10.8
7/20/18 18:30,8.99,10.9
7/20/18 18:45,8.72,10.8
7/20/18 19:00,8.33,10.8
7/20/18 19:15,8.02,10.9
7/20/18 19:30,7.75,10.9
7/20/18 19:45,7.59,11
7/20/18 20:00,7.41,11
7/20/18 20:15,7.25,10.8
7/20/18 20:30,7.06,11.3
7/20/18 20:45,6.86,10.9
7/20/18 21:00,6.68,11
7/20/18 21:15,6.47,10.9
7/20/18 21:30,6.26,10.9
7/20/18 21:45,6.07,11.2
7/20/18 22:00,5.89,11.2
7/20/18 22:15,5.75,11.3
7/20/18 22:30,5.64,11
7/20/18 22:45,5.51,11.3
7/20/18 23:00,5.43,11
7/20/18 23:15,5.32,11.2
7/20/18 23:30,5.26,10.8
7/20/18 23:45,5.22,10.8
7/21/18 0:00,5.17,10.8
7/21/18 0:15,5.12,10.8
7/21/18 0:30,5.08,10.8
7/21/18 0:45,5.03,11.2
7/21/18 1:00,5.01,11.2
7/21/18 1:15,4.96,11
7/21/18 1:30,4.95,10.9
7/21/18 1:45,4.94,11.2
7/21/18 2:00,4.93,11.2
7/21/18 2:15,4.91,10.7
7/21/18 2:30,4.89,10.7
7/21/18 2:45,4.89,10.7
7/21/18 3:00,4.89,10.6
7/21/18 3:15,4.89,10.6
7/21/18 3:30,4.89,10.6
7/21/18 3:45,4.89,10.6
7/21/18 4:00,4.89,10.6
7/21/18 4:15,4.89,10.6
7/21/18 4:30,4.89,10.6
7/21/18 4:45,4.89,10.6
7/21/18 5:00,4.88,10.6
7/21/18 5:15,4.87,10.6
7/21/18 5:30,4.87,10.4
7/21/18 5:45,4.81,10.7
7/21/18 6:00,4.77,10.6
7/21/18 6:15,4.74,10.6
7/21/18 6:30,4.72,10.8
7/21/18 6:45,4.69,10.8
7/21/18 7:00,4.67,10.8
7/21/18 7:15,4.66,10.8
7/21/18 7:30,4.68,10.5
7/21/18 7:45,4.72,10.4
7/21/18 8:00,4.74,10.6
7/21/18 8:15,4.77,10.4
7/21/18 8:30,4.8,10.6
7/21/18 8:45,4.82,10.6
7/21/18 9:00,4.86,10.6
7/21/18 9:15,4.88,10.6
7/21/18 9:30,4.89,10.6
7/21/18 9:45,4.94,10.5
7/21/18 10:00,5,10.5
7/21/18 10:15,5.07,10.7
7/21/18 10:30,5.16,10.5
7/21/18 10:45,5.28,10.4
7/21/18 11:00,5.39,10.6
7/21/18 11:15,5.47,10.5
7/21/18 11:30,5.54,10.5
7/21/18 11:45,5.65,10.6
7/21/18 12:00,5.81,10.6
7/21/18 12:15,6.03,10.4
7/21/18 12:30,6.27,10.5
7/21/18 12:45,6.62,10.7
7/21/18 13:00,6.96,10.6
7/21/18 13:15,7.29,10.5
7/21/18 13:30,7.68,10.4
7/21/18 13:45,8.02,10.6
7/21/18 14:00,8.25,10.5
7/21/18 14:15,8.36,10.5
7/21/18 14:30,8.39,10.4
7/21/18 14:45,8.41,10.4
7/21/18 15:00,8.37,10.6
7/21/18 15:15,8.3,10.5
7/21/18 15:30,8.27,10.6
7/21/18 15:45,8.29,10.6
7/21/18 16:00,8.23,10.6
7/21/18 16:15,8.13,10.7
7/21/18 16:30,8.18,10.8
7/21/18 16:45,8.27,10.5
7/21/18 17:00,8.26,10.5
7/21/18 17:15,8.23,10.5
7/21/18 17:30,8.19,10.5
7/21/18 17:45,8.08,10.4
7/21/18 18:00,7.97,10.4
7/21/18 18:15,7.88,10.3
7/21/18 18:30,7.75,10.3
7/21/18 18:45,7.61,10.4
7/21/18 19:00,7.42,10.4
7/21/18 19:15,7.25,10.5
7/21/18 19:30,7.1,10.5
7/21/18 19:45,6.94,10.6
7/21/18 20:00,6.8,10.5
7/21/18 20:15,6.65,10.7
7/21/18 20:30,6.54,10.5
7/21/18 20:45,6.4,10.6
7/21/18 21:00,6.28,10.6
7/21/18 21:15,6.13,10.7
7/21/18 21:30,5.98,10.9
7/21/18 21:45,5.85,10.6
7/21/18 22:00,5.73,10.6
7/21/18 22:15,5.61,10.7
7/21/18 22:30,5.51,10.7
7/21/18 22:45,5.43,10.7
7/21/18 23:00,5.33,10.6
7/21/18 23:15,5.25,10.6
7/21/18 23:30,5.18,10.8
7/21/18 23:45,5.1,10.7
7/22/18 0:00,5.05,10.7
7/22/18 0:15,5,10.5
7/22/18 0:30,4.97,10.5
7/22/18 0:45,4.97,10.4
7/22/18 1:00,4.97,10.5
7/22/18 1:15,5.01,10.7
7/22/18 1:30,5.09,10.5
7/22/18 1:45,5.15,10.5
7/22/18 2:00,5.19,10.6
7/22/18 2:15,5.22,10.5
7/22/18 2:30,5.22,10.6
7/22/18 2:45,5.21,10.5
7/22/18 3:00,5.19,10.5
7/22/18 3:15,5.17,10.5
7/22/18 3:30,5.16,10.5
7/22/18 3:45,5.1,10.5
7/22/18 4:00,5.05,10.5
7/22/18 4:15,5,10.5
7/22/18 4:30,4.94,10.4
7/22/18 4:45,4.89,10.9
7/22/18 5:00,4.82,10.4
7/22/18 5:15,4.75,10.4
7/22/18 5:30,4.69,10.3
7/22/18 5:45,4.65,10.5
7/22/18 6:00,4.61,10.5
7/22/18 6:15,4.55,10.3
7/22/18 6:30,4.49,10.5
7/22/18 6:45,4.45,10.4
7/22/18 7:00,4.4,10.5
7/22/18 7:15,4.38,10.5
7/22/18 7:30,4.35,10.4
7/22/18 7:45,4.33,10.4
7/22/18 8:00,4.32,10.2
7/22/18 8:15,4.3,10.2
7/22/18 8:30,4.31,10.2
7/22/18 8:45,4.3,10.2
7/22/18 9:00,4.32,10.2
7/22/18 9:15,4.33,10.2
7/22/18 9:30,4.38,10.2
7/22/18 9:45,4.42,10.2
7/22/18 10:00,4.47,10.2
7/22/18 10:15,4.54,10.2
7/22/18 10:30,4.61,10.1
7/22/18 10:45,4.68,10.1
7/22/18 11:00,4.74,10.1
7/22/18 11:15,4.81,10.1
7/22/18 11:30,4.89,10.1
7/22/18 11:45,5,10
7/22/18 12:00,5.09,10
7/22/18 12:15,5.28,9.9
7/22/18 12:30,5.47,10.1
